lambda_um,T_H2O,T_CO2,T_O3,T_N2O,T_CO,T_CH4,T_O2
7.849999999999919,0.9974925439451434,1.0,0.999999999977085,0.9998456725022189,1.0,0.999917662186455,1.0
7.869999999999918,0.9647026570189771,1.0,0.9999999999634737,0.9998343460976491,1.0,0.9998338053526448,1.0
7.889999999999918,0.9878343233498332,1.0,0.9999999999390043,0.999873127296901,1.0,0.9998397317760634,1.0
7.9099999999999175,0.9971913370573339,1.0,0.9999999998949063,0.9998737660510395,1.0,0.9998649620882363,1.0
7.929999999999917,0.977487566932854,1.0,0.9999999998497646,0.9999181607181153,1.0,0.9998114296843044,1.0
7.949999999999917,0.9979657094651531,1.0,0.9999999997776001,0.9999277000518827,1.0,0.9999625086949173,1.0
7.969999999999916,0.9997697804897667,1.0,0.9999999996994848,0.9999566681858632,1.0,0.999883775106313,1.0
7.989999999999916,0.9997059921555964,1.0,0.9999999995882627,0.999971554441669,1.0,0.9999864993927234,1.0
8.009999999999915,0.9996935278992138,1.0,0.9999999994510835,0.9999810908644982,1.0,0.9998923109300719,1.0
8.029999999999914,0.9930453780617733,1.0,0.9999999992263078,0.9999872465097805,1.0,0.9999248434377375,1.0
8.049999999999914,0.9989352450000757,0.9999999999999778,0.9999999990234034,0.9999928727835385,1.0,0.9999336489867385,1.0
8.069999999999913,0.9992015903526488,1.0,0.9999999985991206,0.9999962659052777,1.0,0.999974163628158,1.0
8.089999999999913,0.9999477136190862,1.0,0.9999999982027266,0.9999979617560708,1.0,0.9999411205210187,1.0
8.109999999999912,0.999955311963129,1.0,0.9999999975372145,0.9999989026057801,1.0,0.9999905952973833,1.0
8.129999999999912,0.9998679895072851,1.0,0.9999999970041742,0.9999994231593359,1.0,0.9999614783661173,1.0
8.149999999999912,0.99889231490251,0.9999999999984457,0.9999999960731856,0.999999707900411,1.0,0.9999918479408834,1.0
8.169999999999911,0.9941007146129656,0.9999999999979572,0.9999999950081708,0.99999982283998,1.0,0.999984077476034,1.0
8.18999999999991,0.9998051142061417,0.9999999999979572,0.9999999937730255,0.9999998747455265,1.0,0.999973974221712,1.0
8.20999999999991,0.9974916111268097,0.9999999999981348,0.9999999917609017,0.999999901719816,1.0,0.999990242111858,1.0
