lambda_um,T_H2O
2.950000000000002,0.9849149288385949
2.9700000000000015,0.9871356068339486
2.990000000000002,0.9930488374485752
3.0100000000000016,0.9937612236573412
3.030000000000002,0.9895930899270999
3.0500000000000016,0.9875639526634921
3.070000000000002,0.9922557172519672
3.0900000000000016,0.9874633451351035
3.110000000000002,0.9879690423685876
3.1300000000000017,0.9930104436460166
3.150000000000002,0.9946683247866989
3.1700000000000017,0.9995117820481422
3.190000000000002,0.9925141444118327
3.2100000000000017,0.9836313772532317
3.230000000000002,0.9876394470529775
3.2500000000000018,0.9933518682961621
3.2700000000000022,0.9872307759603095
3.290000000000002,0.9901262098883038
3.3100000000000023,0.9930346249618138
3.330000000000002,0.9950025365074633
3.3500000000000023,0.9966698321732547
3.370000000000002,0.9977689463703103
3.3900000000000023,0.9993178426109953
3.410000000000002,0.9992234654007585
3.4300000000000024,0.9999132708526038
3.450000000000002,0.9998419963202405
3.4700000000000024,0.9999660960752154
3.490000000000002,0.9999721876857508
3.5100000000000025,0.9999883097958029
3.530000000000002,0.99998347839951
3.5500000000000025,0.9999780280462626
3.570000000000002,0.9999973557084612
3.5900000000000025,0.9999906361359288
3.610000000000002,0.9999988716959659
3.6300000000000026,0.9999957353153329
3.650000000000002,0.9999963952767843
3.6700000000000026,0.9999985576892573
3.690000000000002,0.999999637799682
3.7100000000000026,0.9999981286861949
3.730000000000002,0.9999987878866899
3.7500000000000027,0.9999994934899649
3.7700000000000022,0.999999894284364
3.7900000000000027,0.9999996219183647
3.8100000000000023,0.9999993243154527
3.8300000000000027,0.9999996113597719
3.8500000000000023,0.9999997131372748
3.8700000000000028,0.9999997856860077
3.8900000000000023,0.9999993261507607
3.910000000000003,0.999999771589373
3.9300000000000024,0.9999995620719624
3.950000000000003,0.9999996117664045
3.9700000000000024,0.9999994068169831
3.990000000000003,0.9999994086655727
4.010000000000003,0.9999993290230322
4.030000000000003,0.9999990170387689
4.0500000000000025,0.9999988764530969
4.070000000000002,0.9999996251616082
4.090000000000003,0.9999995192271554
4.110000000000003,0.9999982726521122
4.130000000000003,0.9999991149796785
4.150000000000002,0.9999987101585329
4.1700000000000035,0.999998874624642
4.190000000000003,0.9999988746082538
4.210000000000003,0.9999974118141235
4.230000000000002,0.9999979699246401
4.2500000000000036,0.9999940632195888
4.270000000000003,0.9999927944871462
4.290000000000003,0.9999884094032436
4.310000000000002,0.9999778502751996
4.330000000000004,0.9999747113285258
4.350000000000003,0.9999675228149225
4.370000000000003,0.9999458811735551
4.390000000000002,0.9999146324251047
4.410000000000004,0.9999630497123349
4.430000000000003,0.9998358439120908
4.450000000000003,0.9998799931815174
4.470000000000002,0.9999375195559426
4.490000000000004,0.9999050673739703
4.510000000000003,0.9998980496704974
4.530000000000003,0.999663547405972
4.5500000000000025,0.9998855425887367
4.570000000000004,0.9997336810806086
4.590000000000003,0.9998685256576294
4.610000000000003,0.9998882027329122
4.630000000000003,0.9992313100315664
4.650000000000004,0.9995146567147809
4.6700000000000035,0.9987157964357504
4.690000000000003,0.9985395369840598
4.710000000000003,0.9996147716555439
4.730000000000004,0.9980083026392453
4.7500000000000036,0.999674842788236
4.770000000000003,0.9992825356677555
4.790000000000003,0.9941471418623222
4.810000000000004,0.9991383705729984
4.830000000000004,0.9985492697297432
4.850000000000003,0.9852175133050229
4.870000000000003,0.999886532105818
4.890000000000004,0.9867565016575149
4.910000000000004,0.9986775359211286
4.930000000000003,0.9983161748925797
4.950000000000003,0.9682391635854489
4.970000000000004,0.9978261898235814
4.990000000000004,0.9976251671682175
5.010000000000003,0.9774880300165685
